model_name,subset_name,summary_type,fold_name,sample_count,positive_count,negative_count,positive_ratio,accuracy,balanced_accuracy,roc_auc,roc_auc_missing_reason,average_precision,pr_auc_lift_vs_positive_ratio,mcc,precision,recall,f1,specificity,negative_predictive_value,log_loss,brier_score,tn,fp,fn,tp,mean_predicted_probability,predicted_positive_ratio
xgboost_fixed_v1,DENSE,pooled,,524748.0,266712.0,258036.0,0.5082668252189623,0.5366747467355759,0.5356836562880808,0.5492648211986565,,0.5498197835364775,1.081754220924441,0.07188633453516939,0.5400881895974352,0.5956274933261345,0.5664998368550649,0.4757398192500271,0.5323209415070531,0.6895485331227232,0.2482025365512343,122758.0,135278.0,107851.0,158861.0,0.5106040334928508,0.5605338181374679
xgboost_fixed_v1,DENSE,fold_macro_mean,,104949.6,53342.4,51607.2,0.5082718470159795,0.5366730975135814,0.5358596689727266,0.5493703453366174,,0.5488952418954691,1.0798379889326717,0.07223825502245362,0.5406079703867703,0.595812977086808,0.5664403735808474,0.4759063608586452,0.5321564042113339,0.6895487894767971,0.24820266802364918,24551.6,27055.6,21570.2,31772.2,0.5106081088649609,0.5605574137608467
xgboost_fixed_v1,DENSE,fold_macro_std,,344.15592396470527,668.4828344841773,763.4298920005687,0.0066492123208257625,0.00992448547934059,0.0103284574636871,0.013612882625990676,,0.016783091391809946,0.025316206049188,0.020453824977164012,0.013300665109474264,0.023943186653109905,0.006297693823434589,0.03912285165431384,0.012410743792048944,0.0021211613497062343,0.0010534453764301619,1909.3795589143613,2181.59741932374,1493.451606179457,998.4341240162016,0.003442788368068334,0.030322844071962812
xgboost_fixed_v1,DENSE,best_fold_by_roc_auc,fold_2020,104663.0,54183.0,50480.0,0.5176901101630949,0.546468188376026,0.5454245616772158,0.564555399479249,,0.5766534721055995,1.113897022146953,0.09096843867809003,0.5604008131397629,0.57492202351291,0.5675685524278037,0.5159270998415214,0.5306870975629636,0.6868616047389247,0.24687283523069423,26044.0,24436.0,23032.0,31151.0,0.5071909424049333,0.5311045928360547
xgboost_fixed_v1,DENSE,worst_fold_by_roc_auc,fold_2021,104549.0,52981.0,51568.0,0.5067575969162785,0.5230083501516035,0.5215689103106838,0.5307575372136961,,0.5309131773122656,1.0476669329537014,0.04415281285538191,0.5245271122320303,0.6280742152847247,0.5716494446878141,0.4150636053366429,0.5206645746673478,0.6924006837716619,0.24962310641102045,21404.0,30164.0,19705.0,33276.0,0.5157671857324762,0.6067968129776469
xgboost_fixed_v1,NONOVERLAP_OFFSET_00,pooled,,43728.0,22256.0,21472.0,0.508964507866813,0.5490989754848152,0.5480734075561331,0.5654169479222804,,0.5641560680401958,1.108438917292491,0.09678617949686959,0.5520222923411056,0.6052749820273184,0.5774234338498467,0.49087183308494786,0.5454075032341527,0.6864704693643817,0.24667902305083836,10540.0,10932.0,8785.0,13471.0,0.510710089465762,0.5580634833516283
xgboost_fixed_v1,NONOVERLAP_OFFSET_00,fold_macro_mean,,8745.6,4451.2,4294.4,0.5089663569837134,0.5490932613955526,0.548390087300267,0.5658826492364858,,0.5633253641872431,1.1066915936318695,0.09742840982787226,0.5527294952633907,0.6055501420466507,0.5774438032154656,0.49123003255388314,0.5453555103379297,0.6864688678202807,0.24667824284199105,2108.0,2186.4,1757.0,2694.2,0.5107135550301661,0.5580858870358245
xgboost_fixed_v1,NONOVERLAP_OFFSET_00,fold_macro_std,,29.013789824840188,71.69170105388768,74.00878326252905,0.008169742128438457,0.012160569604575285,0.012247615663274163,0.014697382410706039,,0.018270793656009917,0.025525726641972755,0.02419870688116057,0.017818344474298572,0.02180051199740321,0.0055685395870544874,0.04004157483841467,0.013083313228850582,0.0032192429739851813,0.001591421055346405,150.63034222891483,197.96540101745052,124.39252389110851,54.76951706926034,0.003497725455728788,0.028991476381642567
xgboost_fixed_v1,NONOVERLAP_OFFSET_00,best_fold_by_roc_auc,fold_2020,8721.0,4520.0,4201.0,0.5182891870198372,0.559568856782479,0.5585797892621437,0.5845442404147347,,0.5918006808747902,1.141834897767488,0.11728110080904854,0.5735644637053088,0.5856194690265487,0.5795292829775588,0.5315401094977387,0.5438382854359474,0.6818370540721608,0.2443963182822179,2233.0,1968.0,1873.0,2647.0,0.5068674870805038,0.529182433207201
xgboost_fixed_v1,NONOVERLAP_OFFSET_00,worst_fold_by_roc_auc,fold_2021,8712.0,4390.0,4322.0,0.5039026629935721,0.5308769513314968,0.5300948476776655,0.5474937518380822,,0.542531663975807,1.0766596484185034,0.06144017088337208,0.5289619575606959,0.6302961275626424,0.5752000831514397,0.42989356779268856,0.5337546681987935,0.6900809846007347,0.24846995176068803,1858.0,2464.0,1623.0,2767.0,0.5156443266384475,0.6004361799816346
xgboost_fixed_v1,OFFSET_00,pooled,,43728.0,22256.0,21472.0,0.508964507866813,0.5490989754848152,0.5480734075561331,0.5654169479222804,,0.5641560680401958,1.108438917292491,0.09678617949686959,0.5520222923411056,0.6052749820273184,0.5774234338498467,0.49087183308494786,0.5454075032341527,0.6864704693643817,0.24667902305083836,10540.0,10932.0,8785.0,13471.0,0.510710089465762,0.5580634833516283
xgboost_fixed_v1,OFFSET_00,fold_macro_mean,,8745.6,4451.2,4294.4,0.5089663569837134,0.5490932613955526,0.548390087300267,0.5658826492364858,,0.5633253641872431,1.1066915936318695,0.09742840982787226,0.5527294952633907,0.6055501420466507,0.5774438032154656,0.49123003255388314,0.5453555103379297,0.6864688678202807,0.24667824284199105,2108.0,2186.4,1757.0,2694.2,0.5107135550301661,0.5580858870358245
xgboost_fixed_v1,OFFSET_00,fold_macro_std,,29.013789824840188,71.69170105388768,74.00878326252905,0.008169742128438457,0.012160569604575285,0.012247615663274163,0.014697382410706039,,0.018270793656009917,0.025525726641972755,0.02419870688116057,0.017818344474298572,0.02180051199740321,0.0055685395870544874,0.04004157483841467,0.013083313228850582,0.0032192429739851813,0.001591421055346405,150.63034222891483,197.96540101745052,124.39252389110851,54.76951706926034,0.003497725455728788,0.028991476381642567
xgboost_fixed_v1,OFFSET_00,best_fold_by_roc_auc,fold_2020,8721.0,4520.0,4201.0,0.5182891870198372,0.559568856782479,0.5585797892621437,0.5845442404147347,,0.5918006808747902,1.141834897767488,0.11728110080904854,0.5735644637053088,0.5856194690265487,0.5795292829775588,0.5315401094977387,0.5438382854359474,0.6818370540721608,0.2443963182822179,2233.0,1968.0,1873.0,2647.0,0.5068674870805038,0.529182433207201
xgboost_fixed_v1,OFFSET_00,worst_fold_by_roc_auc,fold_2021,8712.0,4390.0,4322.0,0.5039026629935721,0.5308769513314968,0.5300948476776655,0.5474937518380822,,0.542531663975807,1.0766596484185034,0.06144017088337208,0.5289619575606959,0.6302961275626424,0.5752000831514397,0.42989356779268856,0.5337546681987935,0.6900809846007347,0.24846995176068803,1858.0,2464.0,1623.0,2767.0,0.5156443266384475,0.6004361799816346
xgboost_fixed_v1,OFFSET_05,pooled,,43727.0,22157.0,21570.0,0.5067121000754683,0.540192558373545,0.5393481840690605,0.5562422643699871,,0.5549355127911435,1.095169254313234,0.07933016643597465,0.5416243860859683,0.6022475966963037,0.5703295294268497,0.47644877144181735,0.5383446830801467,0.6882083739823672,0.2475418903133989,10277.0,11293.0,8813.0,13344.0,0.5108297935718507,0.5634276305257622
xgboost_fixed_v1,OFFSET_05,fold_macro_mean,,8745.4,4431.4,4314.0,0.5067133355491911,0.5401911370476078,0.5396141171089018,0.5568553954152362,,0.5542263107725982,1.0936600734782247,0.07989712632048818,0.5422267063661946,0.6025298740748163,0.5702518307730081,0.4766983601429873,0.5383501346149174,0.688207593023909,0.24754152023702933,2055.4,2258.6,1762.6,2668.8,0.5108333955549786,0.5634486573034195
xgboost_fixed_v1,OFFSET_05,fold_macro_std,,29.305289624912426,72.95752188773959,74.45804187594514,0.008258582081137522,0.008689497690634694,0.009066375969934507,0.013271680738930118,,0.018644076798212547,0.026940812412186876,0.017795336800662795,0.013464901862047126,0.026996401084689304,0.00515824102767295,0.040615123591948715,0.013062200683654176,0.002616726902091478,0.0012895368028778792,161.96079772586944,194.9058747190551,143.3572460672986,88.5364331786638,0.0036042300954060753,0.03276311390732288
xgboost_fixed_v1,OFFSET_05,best_fold_by_roc_auc,fold_2020,8721.0,4497.0,4224.0,0.5156518747850017,0.5479876160990712,0.5470987129045626,0.5735792243229493,,0.5842195897562495,1.132972880201079,0.0943197238701013,0.5600519368102143,0.5754947742939738,0.5676683483220004,0.5187026515151515,0.534390243902439,0.6842886606785953,0.24562007562386562,2191.0,2033.0,1909.0,2588.0,0.5068574899476734,0.529870427703245
xgboost_fixed_v1,OFFSET_05,worst_fold_by_roc_auc,fold_2021,8711.0,4385.0,4326.0,0.5033865227872805,0.5285271495809896,0.5277707225964192,0.5397994465855998,,0.5338110804551939,1.060439754126612,0.05698480184726334,0.5260787992495309,0.6394526795895097,0.5772516726711272,0.4160887656033287,0.5323868677905945,0.6913017511751886,0.24907562397596608,1800.0,2526.0,1581.0,2804.0,0.5159065348281473,0.6118700493628745
xgboost_fixed_v1,OFFSET_10,pooled,,43727.0,22219.0,21508.0,0.5081299883367256,0.5411759324902234,0.5401607964650131,0.5555247077917613,,0.554356620379836,1.0909740285048422,0.0809579302649886,0.5437819835919097,0.6025923758945047,0.5716786575863027,0.4777292170355217,0.5378173253075111,0.688369682986562,0.24761871548103023,10275.0,11233.0,8830.0,13389.0,0.5108546603803383,0.5630845930431998
xgboost_fixed_v1,OFFSET_10,fold_macro_mean,,8745.4,4443.8,4301.6,0.5081346278824119,0.541177104864812,0.5403305582714402,0.5560046500784794,,0.554173536900416,1.0905725652929894,0.0813365096565263,0.5443160955912865,0.6027705061121273,0.5715690312147814,0.477890610430753,0.537707096416681,0.6883688649078914,0.24761831555381936,2055.0,2246.6,1766.0,2677.8,0.5108585716915819,0.5631078606361639
xgboost_fixed_v1,OFFSET_10,fold_macro_std,,29.305289624912426,53.30759795751446,60.928646792785415,0.006338706286097026,0.008473622491782677,0.008913797971588436,0.011818034221225843,,0.013165825433613228,0.019794734980788913,0.017430759450502164,0.012589994874617039,0.02687634555784871,0.006808183842532953,0.04091048045925303,0.010416315445949854,0.002065844987959178,0.0010251908022305934,167.23785456648264,188.2346939328667,134.77388471065157,99.72311667813035,0.00347587336617522,0.03304536649900466
xgboost_fixed_v1,OFFSET_10,best_fold_by_roc_auc,fold_2020,8721.0,4509.0,4212.0,0.5170278637770898,0.5503955968352253,0.5494317632541186,0.5695984047521713,,0.576483975387335,1.1149959523958635,0.09898433439220072,0.5636088273474686,0.5777334220447993,0.5705837257693571,0.5211301044634378,0.5354964625518419,0.6855338090313833,0.24621614812623127,2195.0,2017.0,1904.0,2605.0,0.5072921589931043,0.5299850934525857
xgboost_fixed_v1,OFFSET_10,worst_fold_by_roc_auc,fold_2021,8711.0,4413.0,4298.0,0.5066008495006313,0.5307082998507634,0.5292107522752323,0.5423237659113894,,0.5419142554706784,1.06970656682644,0.05999151381928159,0.5303908733869459,0.6426467255835033,0.5811475409836065,0.41577477896696136,0.5312128418549346,0.6906786320038044,0.24876853318757278,1787.0,2511.0,1577.0,2836.0,0.5158974313562164,0.613821604867409
xgboost_fixed_v1,OFFSET_15,pooled,,43727.0,22211.0,21516.0,0.5079470350126923,0.538523109291742,0.5375386450386112,0.5534234515842659,,0.5542067171877878,1.0910718618013777,0.07566192387642601,0.5413041710708187,0.5994777362568097,0.5689076886923455,0.4755995538204127,0.5349469392022583,0.6886241172388964,0.24774767132517672,10233.0,11283.0,8896.0,13315.0,0.5105479547319993,0.5625357330711003
xgboost_fixed_v1,OFFSET_15,fold_macro_mean,,8745.4,4442.2,4303.2,0.5079561290498449,0.5385250715148201,0.5376492855199494,0.553853614928728,,0.5534190248181247,1.089357649947597,0.07587521236986641,0.5418223048783561,0.5995941955493789,0.5688340068395601,0.4757043754905198,0.5346379506816088,0.6886217986344952,0.2477465329172547,2046.6,2256.6,1779.2,2663.0,0.510552119941339,0.5625573935959698
xgboost_fixed_v1,OFFSET_15,fold_macro_std,,29.305289624912426,55.382307644228774,69.2040461244861,0.006989656422649103,0.011623636525099868,0.012076155342924536,0.014572262330570167,,0.018668062465234673,0.026574710799694444,0.023950842755194036,0.014760808302035622,0.023918270248520057,0.008434520351029286,0.04106781652446984,0.013836142876356178,0.0026586256518099853,0.0013132427685222773,172.1083960764262,185.55942444403087,118.67476564122636,94.27353817482401,0.003450382677420643,0.03098999424565848
xgboost_fixed_v1,OFFSET_15,best_fold_by_roc_auc,fold_2020,8721.0,4526.0,4195.0,0.5189771815158812,0.5507395940832474,0.5496033512108822,0.5726883002037756,,0.5860062261402683,1.1291560535062484,0.09933658127716104,0.5655454937473049,0.5795404330534688,0.5724574421649934,0.5196662693682956,0.5339211364192995,0.6845936473059658,0.24576255858756726,2180.0,2015.0,1903.0,2623.0,0.5071730189381656,0.5318197454420365
xgboost_fixed_v1,OFFSET_15,worst_fold_by_roc_auc,fold_2024,8783.0,4466.0,4317.0,0.5084822953432768,0.5277240122964818,0.5266915674406508,0.5385040043627185,,0.5417380466868618,1.0654019847852008,0.05378132446687358,0.5322515212981744,0.5875503806538289,0.5585355470412942,0.4658327542274728,0.5219309628860628,0.6907941258100083,0.2488257332162645,2011.0,2306.0,1842.0,2624.0,0.5084867011736618,0.5613116247295913
xgboost_fixed_v1,OFFSET_20,pooled,,43727.0,22226.0,21501.0,0.5082900724952546,0.5370594826994763,0.5360071249168512,0.5485553935529579,,0.5484460441755372,1.0790020774616988,0.07260284398507795,0.5401986620717616,0.5994780887249168,0.5682966880638076,0.47253616110878566,0.5329975868219494,0.6897616659110574,0.2483065370748028,10160.0,11341.0,8902.0,13324.0,0.5107732299525893,0.5640679671598783
xgboost_fixed_v1,OFFSET_20,fold_macro_mean,,8745.4,4445.2,4300.2,0.5082991174336858,0.5370661217681878,0.5362521016747508,0.548556939861778,,0.547598720859938,1.077260891594554,0.07314740867195177,0.5406444307397547,0.5997339216975042,0.5681699882247543,0.4727702816519974,0.5331567839396119,0.689760701857781,0.24830605828716495,2032.0,2268.2,1780.4,2664.8,0.5107774660884161,0.5640926148251043
xgboost_fixed_v1,OFFSET_20,fold_macro_std,,29.305289624912426,77.14402115523923,87.53399339685126,0.009300654100206251,0.008075233494509471,0.008499759541544421,0.01234680939542088,,0.017145453184715515,0.024027232835833308,0.01683709080506541,0.013755788380349448,0.02831202071561579,0.009676532896764897,0.036303536243967274,0.0134480508244309,0.0018259367761963132,0.00090537319378539,143.45208259206277,177.42096832110911,147.7981731957469,101.70644030738663,0.003766089080352845,0.03093937579437577
xgboost_fixed_v1,OFFSET_20,best_fold_by_roc_auc,fold_2020,8721.0,4551.0,4170.0,0.521843825249398,0.5470702901043458,0.5457725316121526,0.5615877502348814,,0.5775804211987222,1.1068070431276766,0.09164208458464332,0.5648048307095105,0.5754779169413315,0.5700914235959947,0.5160671462829736,0.5269343780607247,0.6875296588772233,0.24720040982707828,2152.0,2018.0,1932.0,2619.0,0.5068484794764108,0.5317050796926958
xgboost_fixed_v1,OFFSET_20,worst_fold_by_roc_auc,fold_2024,8783.0,4487.0,4296.0,0.5108732779232609,0.5278378686098144,0.5266062697575741,0.5347243059714407,,0.5405913786684714,1.0581711787040748,0.05355169268092929,0.5347364119329792,0.5832404724760419,0.5579362541306896,0.46997206703910616,0.5191565955258421,0.691175834250753,0.24901590917306293,2019.0,2277.0,1870.0,2617.0,0.5082524967440627,0.5572127974496186
xgboost_fixed_v1,OFFSET_25,pooled,,43726.0,22175.0,21551.0,0.5071353428166309,0.5338700086904816,0.5330085970527844,0.5439296460293422,,0.5422424648570245,1.069226336790902,0.06650453320149959,0.5365575174326143,0.5933709131905299,0.56353591160221,0.47264628091503874,0.5304379524032703,0.6906899194052836,0.24876406303894122,10186.0,11365.0,9017.0,13158.0,0.5106722201421201,0.5608333714494809
xgboost_fixed_v1,OFFSET_25,fold_macro_mean,,8745.2,4435.0,4310.2,0.5071389466954169,0.5338663248425738,0.5331290053407701,0.5444068354476166,,0.543454460805892,1.0714893086800796,0.06675359540489387,0.5369149135706314,0.5935257236927195,0.5634498316417458,0.47273228698882075,0.5303407809863033,0.6906905956398387,0.24876439860132415,2037.2,2273.0,1803.4,2631.6,0.5106764953381029,0.5608577955469071
xgboost_fixed_v1,OFFSET_25,fold_macro_std,,29.516097302997224,60.07911450745592,65.43087956003649,0.00698501015720337,0.007389745950409995,0.007865046947537027,0.011145359108145703,,0.01608008846325413,0.02136621424173249,0.015552118949832891,0.01031745553131456,0.02314914261427201,0.006185681189777219,0.03434002305738098,0.011811060338526613,0.0016284974508789965,0.000808406870869633,144.21407698279668,157.757725642835,119.19228162930685,85.12520190871797,0.0034137362050703232,0.02792300019555363
xgboost_fixed_v1,OFFSET_25,best_fold_by_roc_auc,fold_2020,8720.0,4498.0,4222.0,0.5158256880733945,0.5404816513761468,0.5394503983980248,0.5573879458821531,,0.5686012993021934,1.1023128790384897,0.0790423987255372,0.5527389903329752,0.572032014228546,0.5622200371462908,0.5068687825675036,0.5264452644526445,0.6888253486682901,0.24783432860750532,2140.0,2082.0,1925.0,2573.0,0.5074525794304839,0.5338302752293578
xgboost_fixed_v1,OFFSET_25,worst_fold_by_roc_auc,fold_2021,8711.0,4411.0,4300.0,0.506371254735392,0.5229020778326254,0.5215751582987562,0.5292144902015574,,0.5314922032259205,1.0496097443439114,0.04411943263459834,0.5242165242165242,0.6257084561323962,0.5704836709384042,0.4174418604651163,0.5208937899013348,0.6925917408661632,0.2497185624323034,1795.0,2505.0,1651.0,2760.0,0.5156894752529319,0.6044082194925956
xgboost_fixed_v1,OFFSET_30,pooled,,43733.0,22343.0,21390.0,0.5108956623144993,0.5347906615141884,0.5334963376572871,0.54708401841601,,0.5481808967897392,1.0729801351343,0.06746634725206024,0.540782168517309,0.592892628563756,0.5656397446572301,0.4741000467508181,0.5271611997712741,0.6899412939363125,0.24839349627105123,10141.0,11249.0,9096.0,13247.0,0.510411985828262,0.5601262204742414
xgboost_fixed_v1,OFFSET_30,fold_macro_mean,,8746.6,4468.6,4278.0,0.5108995961620029,0.5347915926733132,0.5336511552969382,0.5478914115464357,,0.5483791025266562,1.073334021241339,0.06781801419827312,0.5411089422888126,0.593075332219694,0.5655094182773546,0.47422697837418254,0.5272320621064438,0.6899420133214962,0.24839384971408016,2028.2,2249.8,1819.2,2649.4,0.5104166358391923,0.5601549390422467
xgboost_fixed_v1,OFFSET_30,fold_macro_std,,27.808272150566996,57.00263151820274,63.09912836165013,0.006699490414332108,0.008243702987748949,0.008659925628229263,0.01169855887505427,,0.015045924554914847,0.02437997788257617,0.017256462615483793,0.011075472207283452,0.02697709236231315,0.01007797588072849,0.034052495747932676,0.012370982523906136,0.0018537111325398585,0.0009192574396365268,138.51064941007243,158.24253536897086,136.78340542624315,100.85782071807819,0.003399597818272348,0.029136384610031398
xgboost_fixed_v1,OFFSET_30,best_fold_by_roc_auc,fold_2022,8759.0,4406.0,4353.0,0.5030254595273433,0.5436693686493892,0.5432291700883212,0.5603012839142664,,0.5538513304152588,1.1010403547678738,0.0873934883510978,0.5407451683602311,0.6159782115297322,0.5759151193633951,0.4704801286469102,0.5475935828877005,0.6878149182378864,0.2473437489210158,2048.0,2305.0,1692.0,2714.0,0.5093011744239584,0.5730106176504167
xgboost_fixed_v1,OFFSET_30,worst_fold_by_roc_auc,fold_2021,8714.0,4441.0,4273.0,0.5096396603167317,0.5259352765664448,0.5239197723192179,0.5330389447562558,,0.5337240356102491,1.0472576551019388,0.04892160946228111,0.5294006069802731,0.6284620580950236,0.5746937094615464,0.4193774865434121,0.5206275421266705,0.6918817771182275,0.24936430857240272,1792.0,2481.0,1650.0,2791.0,0.5155433842402302,0.6050034427358274
xgboost_fixed_v1,OFFSET_35,pooled,,43732.0,22193.0,21539.0,0.5074773621146986,0.5316701728711242,0.5308002681262989,0.5412864029063253,,0.5418083876563773,1.0676503586260844,0.062021516126531055,0.5350388866148178,0.5889694948857748,0.5607103789974904,0.472631041366823,0.527406486374469,0.6911280519749579,0.24898302171816045,10180.0,11359.0,9122.0,13071.0,0.5102155649182532,0.5586298362754962
xgboost_fixed_v1,OFFSET_35,fold_macro_mean,,8746.4,4438.6,4307.8,0.5074810167708254,0.5316562029722074,0.5310280681877158,0.5410927875107778,,0.5412123317620994,1.0663657167282523,0.06240636601700859,0.5357431564378043,0.5891801059137322,0.5607025529355958,0.47287603046169957,0.5270173035917827,0.6911312450760916,0.2489846052411285,2036.0,2271.8,1824.4,2614.2,0.5102195257713427,0.5586550872155465
