model_name,candidate_name,feature_name,mean_gain,std_gain,mean_normalized_gain,mean_rank,median_rank,used_fold_count,top10_fold_count
xgb_fixed_v1_reference,xgb_fixed_v1_reference,ema_distance_120,426.7898864746094,177.7215096795154,0.42347389755474946,1.0,1.0,5,5
xgb_fixed_v1_reference,xgb_fixed_v1_reference,ema_spread_20_60,415.01524353027344,285.0415902767181,0.10062919121109726,2.4,2.0,5,5
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_120m,88.86068496704101,34.35603080483331,0.09202147006089575,2.6,3.0,5,5
xgb_fixed_v1_reference,xgb_fixed_v1_reference,time_sin,53.58310394287109,16.452525070622784,0.04983607766479889,4.2,4.0,5,5
xgb_fixed_v1_reference,xgb_fixed_v1_reference,normalized_slope_60m,73.84353179931641,8.066538561117653,0.030129854213738448,9.2,8.0,5,4
xgb_fixed_v1_reference,xgb_fixed_v1_reference,time_cos,41.353684997558595,10.862306954816537,0.029122805419833676,6.8,6.0,5,5
xgb_fixed_v1_reference,xgb_fixed_v1_reference,buy_pressure_std_15m,42.00082092285156,9.288986708382943,0.027335257587572836,9.0,7.0,5,3
xgb_fixed_v1_reference,xgb_fixed_v1_reference,range_position_120m,75.74130477905274,23.67652958549538,0.02083433940855501,8.4,9.0,5,4
xgb_fixed_v1_reference,xgb_fixed_v1_reference,realized_volatility_120m,45.02856864929199,9.035272489143454,0.020151567818817436,9.6,8.0,5,3
xgb_fixed_v1_reference,xgb_fixed_v1_reference,momentum_acceleration_15_60,58.95083923339844,19.81568050963866,0.016715905995443675,10.8,10.0,5,3
xgb_fixed_v1_reference,xgb_fixed_v1_reference,realized_volatility_60m,42.26007614135742,6.84867854566282,0.016124062311922364,12.2,12.0,5,1
xgb_fixed_v1_reference,xgb_fixed_v1_reference,ema_distance_60,129.52323989868165,70.18389328068754,0.015996716966485056,13.8,10.0,5,3
xgb_fixed_v1_reference,xgb_fixed_v1_reference,ema_distance_20,59.823133850097655,14.20237514012156,0.01252852283921026,15.2,15.0,5,1
xgb_fixed_v1_reference,xgb_fixed_v1_reference,ema_spread_5_20,62.30426445007324,27.78427736464885,0.011979841753451542,14.8,16.0,5,1
xgb_fixed_v1_reference,xgb_fixed_v1_reference,efficiency_ratio_60m,36.919182205200194,9.22847397824413,0.010991588661878977,16.4,14.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,volume_ratio_15_60,35.92116355895996,9.909997538685477,0.010253150507205907,16.4,15.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,weekday_sin,34.43941688537598,13.14485899818047,0.009346536598374488,17.0,19.0,5,1
xgb_fixed_v1_reference,xgb_fixed_v1_reference,normalized_atr_60,32.97840957641601,6.330368093863071,0.009062940451505696,16.0,17.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,upper_wick_mean_15m,26.828723526000978,16.057174411772213,0.00874140042822973,23.6,18.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,taker_buy_quote_ratio_60m,31.43462142944336,14.442727624373655,0.007581687866259804,20.8,18.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_60m,205.2207458496094,289.39391448554994,0.007327141939933781,21.4,24.0,5,1
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_10m,50.12095718383789,17.918523245419966,0.00617214305903394,22.4,19.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,support_distance_60m,33.48918418884277,8.84779046331509,0.006029861903838697,21.4,22.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,vwap_distance_60m,35.95631141662598,7.101429104204731,0.006026064951960733,21.6,23.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,realized_volatility_30m,37.368374252319335,14.19983108382905,0.004156951899352679,25.0,26.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,resistance_distance_60m,31.059613037109376,10.73994645439444,0.0037259631349541794,26.2,27.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,momentum_acceleration_5_30,42.228142166137694,14.120846504313048,0.0031678578691925383,29.8,31.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_30m,26.464408111572265,5.2449355334389,0.0031141313410325247,31.8,33.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,semivariance_imbalance_60m,23.932049179077147,3.9880796471986697,0.0030576199755563372,32.0,31.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,close_location,35.83328742980957,11.131294071570505,0.002928136223181949,30.8,32.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,volatility_ratio_15_120,25.828885650634767,7.703534778953622,0.002564015547807892,32.8,34.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,normalized_slope_15m,33.96440811157227,9.708496144917198,0.002560326267277345,31.0,31.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,normalized_atr_14,22.20418014526367,13.866937385928823,0.0023442282165171495,34.6,31.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,ema_distance_5,32.624385833740234,9.338665411896178,0.0022786514324359126,31.6,30.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,range_position_30m,35.308306503295896,14.626498131581489,0.0022268660318937117,33.2,34.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,lower_wick_mean_15m,26.809101104736328,7.31097349615271,0.0020375152615055335,34.2,36.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_5m,27.67148208618164,5.8837336166504315,0.0018761314348283696,34.6,33.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,taker_buy_quote_ratio_15m,13.579203033447266,13.425683416057353,0.0017896411733563783,42.4,35.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_15m,38.97634048461914,38.10565122205836,0.0017516862270441139,38.2,42.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,range_position_60m,24.851046752929687,5.487878574184009,0.0014948604372963564,38.4,39.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,realized_volatility_15m,29.892824172973633,4.384575342407441,0.001480355800250344,39.0,40.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,weekday_cos,25.854110336303712,21.81546121709336,0.0014029133513956417,42.2,40.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,upper_wick_ratio,18.417223358154295,11.059482633924373,0.0013573994221730092,40.0,42.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,volume_ratio_5_60,26.847183227539062,7.178094022380347,0.001051881074710724,41.4,41.0,5,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_3m,14.052239227294923,14.000818619321018,0.0006246461662788585,46.0,46.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,taker_buy_quote_ratio_5m,11.662600708007812,10.910758002812926,0.00048293153879383504,51.8,51.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,buy_pressure_persistence_15m,14.892586135864258,10.040300125790672,0.0004131188284228619,50.0,45.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,up_candle_ratio_15m,10.792079544067382,9.906755124780148,0.00040538944462172424,49.0,49.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,efficiency_ratio_15m,6.772412490844727,6.720305493743893,0.00039835012081369705,49.4,48.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_trade_count_zscore_60m,8.338681411743163,8.155811508249197,0.0003882800622898202,55.4,56.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,volatility_ratio_5_60,8.791707992553711,6.568464109076145,0.00034686096109963477,51.6,48.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,buy_pressure_change_5_60,5.579698371887207,7.678134953045712,0.00034142786004237753,55.2,59.0,2,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,realized_volatility_5m,16.190290641784667,11.956116684933377,0.0003305188915433722,50.0,49.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,signed_body_ratio,13.78255500793457,13.267753371850315,0.00022321363274181984,51.2,51.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_quote_volume_zscore_60m,7.972954368591308,7.808022175539344,0.00021166885058710567,54.2,55.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,signed_body_mean_5m,10.504769897460937,10.74507669487442,0.0002100735911711205,53.0,52.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_avg_trade_quote_size_zscore_60m,8.132928276062012,8.495734563322921,0.00020744219425692178,57.0,57.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,log_return_1m,8.369361114501952,7.894631013086415,0.00018337796221270982,50.4,53.0,3,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,absolute_body_ratio,13.871689414978027,11.289501505439752,0.00018315366273745473,52.6,55.0,4,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,lower_wick_ratio,6.507006454467773,8.913187061913483,0.00017034991915644484,53.6,52.0,2,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,is_weekend,7.581644439697266,16.953072348396393,7.618429974731336e-05,61.8,63.0,1,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,taker_buy_quote_ratio_1m,1.599261474609375,3.5760573710231163,2.3852716926865304e-05,59.2,60.0,1,0
xgb_fixed_v1_reference,xgb_fixed_v1_reference,is_zero_volume_1m,0.0,0.0,0.0,58.4,60.0,0,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,ema_distance_120,447.73333740234375,172.2979147280284,0.4512203279152174,1.0,1.0,5,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,ema_spread_20_60,464.783642578125,358.1251089230174,0.09868705090582214,2.4,2.0,5,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_120m,87.17524871826171,26.74308936870961,0.08551128427733973,2.6,3.0,5,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,time_sin,54.82076873779297,16.57528406346666,0.05043610995090644,4.2,4.0,5,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,normalized_slope_60m,74.68223037719727,20.137588372959218,0.028611373202206115,11.4,8.0,5,4
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,time_cos,42.64603958129883,10.673477493748868,0.028548796649361975,7.2,7.0,5,4
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,range_position_120m,94.45814895629883,27.112456501192348,0.026757710982068823,7.2,7.0,5,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,buy_pressure_std_15m,43.20234642028809,9.978441109500533,0.025519422940744996,9.6,7.0,5,3
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,realized_volatility_120m,47.70503616333008,9.290809973205237,0.0191661510302281,9.8,8.0,5,3
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,momentum_acceleration_15_60,61.036067962646484,17.6275061224542,0.0161560377258222,10.2,11.0,5,2
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,realized_volatility_60m,42.804019165039065,6.454611510973927,0.014478137507383299,12.2,13.0,5,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,ema_distance_20,58.4822380065918,14.940578544484504,0.013269050073985846,12.6,10.0,5,3
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,ema_distance_60,116.6348045349121,117.37604799175948,0.010923086388151834,16.2,22.0,5,2
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,efficiency_ratio_60m,36.29276733398437,5.7612887789039755,0.01085833758213755,14.8,15.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,ema_spread_5_20,58.30564727783203,15.131314930599164,0.010765432142973779,14.4,15.0,5,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,volume_ratio_15_60,36.72104110717773,8.9367093343078,0.009500581687262004,16.2,15.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,weekday_sin,36.35944290161133,11.604189482447024,0.008406155922953542,17.6,20.0,5,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,normalized_atr_60,34.40652008056641,5.8758988780636,0.008329779271478908,16.4,16.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,upper_wick_mean_15m,29.209980010986328,17.851774909023288,0.00785246928985288,24.0,18.0,4,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,vwap_distance_60m,40.9861442565918,16.575877407236263,0.006858479808203294,19.2,20.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,taker_buy_quote_ratio_60m,32.929420471191406,12.074725842135258,0.00666116037499539,20.0,20.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_10m,47.519514846801755,21.788245842075774,0.005751329464523036,23.2,19.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_60m,136.40039024353027,145.12696556112274,0.005220908476310635,23.4,26.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,support_distance_60m,31.033881759643556,6.552062519526368,0.004746463043024564,23.6,24.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,realized_volatility_30m,41.498548126220705,12.14901535867604,0.004053252914524262,24.4,25.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_30m,32.06722297668457,12.003878548099335,0.0035812866722737015,28.6,30.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,momentum_acceleration_5_30,43.49732856750488,10.82050105961174,0.0032709481292477645,27.6,28.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,resistance_distance_60m,32.05841407775879,7.599382910875985,0.003260728788574206,25.4,25.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,semivariance_imbalance_60m,21.235518646240234,12.446717200352415,0.0025807224762588715,36.0,36.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,close_location,32.256082153320314,5.761231246097235,0.0025200445506898513,33.2,32.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,volatility_ratio_15_120,26.15216979980469,5.197159271702511,0.002298383965800401,34.2,36.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,ema_distance_5,32.85813903808594,5.289587637030477,0.0021594929666668853,31.6,30.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,normalized_slope_15m,41.725720977783205,18.94423265873112,0.0020611106388636505,31.6,33.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,range_position_30m,31.378088760375977,7.8534834802456395,0.0020357983414480757,32.4,32.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,lower_wick_mean_15m,26.18821144104004,7.58088809569161,0.001844365103536274,33.8,34.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,normalized_atr_14,26.319421005249023,7.115928735175177,0.001826429428484651,34.0,35.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,realized_volatility_15m,30.785952758789062,4.082509607488218,0.001491386455673698,35.6,35.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,weekday_cos,27.727254486083986,19.71764605708642,0.0014238594640598851,41.0,38.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_5m,30.6407901763916,4.027470037295462,0.0014056072131367861,35.8,35.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_15m,40.22814407348633,30.682180512173947,0.00135884895090806,37.6,39.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,range_position_60m,23.510046768188477,2.9076322055284223,0.0013550133848033417,37.8,36.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,upper_wick_ratio,25.22830238342285,4.625635043236513,0.0013346754409898317,37.6,40.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,taker_buy_quote_ratio_15m,23.290969848632812,17.529999277354516,0.0011590143417454734,42.2,41.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,volume_ratio_5_60,21.046673202514647,5.171549467827331,0.0007807424058909408,43.6,43.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_3m,13.335530090332032,12.544367959208643,0.00046654024541261665,48.4,46.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,efficiency_ratio_15m,14.559603500366212,8.904980084772731,0.0004485775348592303,45.6,47.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,taker_buy_quote_ratio_5m,15.787094879150391,11.224984733200609,0.00034573572678229364,50.0,48.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,buy_pressure_change_5_60,14.645215225219726,4.14904240479977,0.0002887336360131695,47.2,46.0,5,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,signed_body_ratio,16.778678131103515,11.307368360557815,0.00027223941214138826,50.4,52.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,buy_pressure_persistence_15m,15.420175552368164,14.069119762138879,0.00026825071073654393,53.0,50.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,up_candle_ratio_15m,9.533061027526855,9.05334215813825,0.00024527280316557245,51.6,51.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_trade_count_zscore_60m,12.557768249511719,7.426627235980128,0.00023668196795442476,51.0,50.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,volatility_ratio_5_60,10.025899314880371,9.261703374740568,0.00023437352483070723,51.8,52.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,realized_volatility_5m,17.50827827453613,11.945140317502071,0.00020684275627791946,51.0,54.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_return_1m,7.9571796417236325,7.32365333058849,0.00016470710206154885,52.0,51.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,taker_buy_quote_ratio_1m,14.344679832458496,9.853042727645965,0.00014684783308886043,53.8,56.0,4,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_avg_trade_quote_size_zscore_60m,7.034983158111572,7.197708844265927,0.0001430107799476693,58.6,59.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,is_weekend,10.307147789001466,16.346040476996826,0.00013181150882304686,59.8,63.0,2,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,log_quote_volume_zscore_60m,8.73737678527832,8.171624712576849,0.0001135269388864422,56.0,57.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,signed_body_mean_5m,7.782473754882813,7.92203121594872,0.0001119093258712837,57.4,58.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,absolute_body_ratio,10.383420181274413,10.941244834912137,8.821844443407913e-05,56.8,57.0,3,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,lower_wick_ratio,4.02984390258789,6.158609363328773,4.937150218209083e-05,57.8,57.0,2,0
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,is_zero_volume_1m,0.0,0.0,0.0,60.4,61.0,0,0
